2004-08-23,1.94,63665000
2004-08-24,1.99,93534000
2004-08-25,2.06,126404600
2004-08-26,2.16,238964600
2004-08-27,2.14,97203400
2004-08-30,2.13,54535600
2004-08-31,2.15,94140200
2004-09-01,2.24,128931600
2004-09-02,2.22,101581200
2004-09-03,2.2,73367000
2004-09-07,2.23,75489400
2004-09-08,2.27,85881600
2004-09-09,2.23,115334800
2004-09-10,2.24,82003600
2004-09-13,2.22,70494200
2004-09-14,2.21,63705600
2004-09-15,2.19,58167200
2004-09-16,2.27,125479200
2004-09-17,2.32,125577200
2004-09-20,2.35,61250000
2004-09-21,2.37,96663000
2004-09-22,2.3,100422000
2004-09-23,2.32,99351000
2004-09-24,2.32,92372000
2004-09-27,2.34,99379000
2004-09-28,2.37,88296600
2004-09-29,2.41,68377400
2004-09-30,2.42,106253000
2004-10-01,2.41,116351200
2004-10-04,2.42,143521000
2004-10-05,2.45,101540600
2004-10-06,2.53,111575800
2004-10-07,2.47,106537200
2004-10-08,2.43,89807200
2004-10-11,2.41,80967600
2004-10-12,2.39,115047800
2004-10-13,2.48,290752000
2004-10-14,2.8,692106800
2004-10-15,2.84,257782000
2004-10-18,2.98,300188000
2004-10-19,2.96,200498200
2004-10-20,2.96,151277000
2004-10-21,2.99,181126400
2004-10-22,2.96,120766800
2004-10-25,2.96,98161000
2004-10-26,2.99,148590400
2004-10-27,3.14,298373600
2004-10-28,3.25,216066200
2004-10-29,3.27,202554800
2004-11-01,3.27,150512600
2004-11-02,3.34,182497000
2004-11-03,3.45,301043400
2004-11-04,3.39,232156400
2004-11-05,3.41,301261800
2004-11-08,3.39,131730200
2004-11-09,3.37,118941200
2004-11-10,3.41,127169000
2004-11-11,3.45,101824800
2004-11-12,3.46,98925400
2004-11-15,3.44,94011400
2004-11-16,3.42,73775800
2004-11-17,3.42,99437800
2004-11-18,3.45,114787400
2004-11-19,3.44,191319800
2004-11-22,3.82,642052600
2004-11-23,3.82,227862600
2004-11-24,3.99,347697000
2004-11-26,4.02,137536000
2004-11-29,4.27,428229200
2004-11-30,4.18,257129600
2004-12-01,4.23,200138400
2004-12-02,4.06,246860600
2004-12-03,3.91,309712200
2004-12-06,4.1,311980200
2004-12-07,3.92,264224800
2004-12-08,3.94,172975600
2004-12-09,3.99,185375400
2004-12-10,4.06,193943400
2004-12-13,4.05,98760200
2004-12-14,4.07,103930400
2004-12-15,4.07,99590400
2004-12-16,4.15,281528800
2004-12-17,4.05,195874000
2004-12-20,3.91,292031600
2004-12-21,3.97,266103600
2004-12-22,3.97,141457400
2004-12-23,3.99,61482400
